OTUname	acc	Kingdom	Supergroup	Phylum	Tax1	Tax2	Species	Id	E-val	bit	length
OTU818	FN999015.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Oligohymenophorea	Durchoniella_ALS_2010b	Durchoniella_ALS_2010b	92.33	2,00E-158	551	391
OTU819	JF730832.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Kephyrion_CCMP3057	86.37	2,00E-123	435	411
OTU82	DQ121426.1	Eukaryota	stramenopiles	MASTs	MAST_1	MAST_1b	CD8.08	99.75	0.0	734	401
OTU820	EF172987.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	94.53	1,00E-179	621	402
OTU821	EU500144.1	Eukaryota	stramenopiles	MASTs	MAST_10	MAST_10	hotxp2a1	90.91	3,00E-156	544	407
OTU822	AF411273.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Cercozoan_WHOI_LI1_4	99.51	0.0	743	409
OTU823	FJ422988.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium_apolatum	87.53	7,00E-128	449	401
OTU825	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	95.01	0.0	627	401
OTU826	AF063242.1	Eukaryota	Rhizaria	Acantharea	Acantharea	Chaunacanthida	Chaunacanthid	86.93	6,00E-124	436	398
OTU827	AY381157.1	Eukaryota	stramenopiles	MASTs	MAST_3	MAST_3	HE000427.20	96.78	0.0	675	404
OTU829	EF173014.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	89.58	3,00E-146	510	403
OTU83	DQ060525.1	Eukaryota	Picozoas	environmental_picozoa_clone	environmental_picozoa_clone	Uncultured_Arctic_marine_picozoa_clone	NW617.02	93.35	3,00E-171	593	406
OTU830	AF472555.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	87.19	6,00E-129	453	406
OTU831	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	94.28	2,00E-177	614	402
OTU833	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	95.75	0.0	643	400
OTU834	AB178585.1	Eukaryota	Rhizaria	Acantharea	Acantharea	Chaunacanthida	Chaunacanthid	86.11	2,00E-118	418	396
OTU835	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_8	Guillou_8	92.08	7,00E-163	566	404
OTU836	AF399162.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Tintinnids	Favella	Favella_ehrenbergii	97.71	0.0	676	393
OTU837	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	93.09	1,00E-169	588	405
OTU838	EF172923.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.20	Guillou_II.20	92.59	1,00E-165	575	405
OTU84	M87327.2	Eukaryota	Haptophyceae[prymnesiophytes]	Isochrysidales	Isochrysidales	Noelaerhabdaceae	Emiliania	100.00	0.0	741	401
OTU840	HQ912569.1	Eukaryota	stramenopiles	Bolidophyceae	Bolidophyceae	Bolidomonas	Bolidomonas	86.49	1,00E-125	442	407
OTU841	AY143573.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Strobilidium	Strobilidium_caudatum	93.94	9,00E-172	595	396
OTU842	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	91.58	2,00E-158	551	404
OTU843	AF290077.2	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.25	Guillou_II.25	92.56	3,00E-166	577	403
OTU844	AF472555.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gymnodinium	Uncultured_Gymnodinium	80.60	1,00E-80	292	402
OTU845	AY381157.1	Eukaryota	stramenopiles	MASTs	MAST_3	MAST_3	HE000427.20	94.38	4,00E-180	623	409
OTU846	AF508765.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Strobilidium	Strobilidium_caudatum	89.03	2,00E-139	488	401
OTU847	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	87.56	3,00E-132	464	402
OTU848	EU247837.1	Eukaryota	stramenopiles	Pelagophyceae	Pelagophyceae	unclassified_Pelagophyceae	Pelagophyte_CCMP2097	97.54	0.0	697	407
OTU849	AF290539.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonas	98.52	0.0	713	406
OTU85	EU500144.1	Eukaryota	stramenopiles	Labyrinthulida	Labyrinthulida	Thraustochytriidae	Oblongichytrium_PBS03	89.68	2,00E-148	518	407
OTU850	EF173006.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	97.76	0.0	693	402
OTU853	AJ564772.1	Eukaryota	Telonemia	Telonemida	Telonemida	Telonema	Telonema	96.49	0.0	658	399
OTU854	DQ314810.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonad_NW617.37	93.61	4,00E-175	606	407
OTU855	EU500144.1	Eukaryota	stramenopiles	MASTs	MAST_10	MAST_10	hotxp2a1	92.18	1,00E-165	575	409
OTU856	HM066998.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	Environ_group_DinoRS24	Brachidinium	98.51	0.0	710	402
OTU857	HQ869322.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Pseudopirsonia	85.57	1,00E-116	412	402
OTU858	AY254857.1	Eukaryota	stramenopiles	Dictyochophyceae[silicoflagellates]	Dictyochophyceae[silicoflagellates]	Florenciellales	Florenciella	100.00	0.0	754	408
OTU859	HQ869322.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cercozoa_clone_SA24H12	85.93	3,00E-117	414	405
OTU86	AB295041.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Cochlodinium	Cochlodinium_fulvescens	86.63	1,00E-125	442	404
OTU860	EF172923.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.20	Guillou_II.20	98.51	0.0	710	402
OTU861	AY749601.1	Eukaryota	Centroheliozoa	Acanthocystidae	Acanthocystidae	Pterocystis	Pterocystis	91.50	1,00E-160	558	412
OTU862	FJ422988.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Strombidium	Strombidium	90.52	5,00E-149	520	401
OTU863	AJ402338.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	97.28	0.0	686	404
OTU864	AY116220.1	Eukaryota	stramenopiles	MASTs	MAST_8	MAST_8	ANT12_26	92.68	2,00E-169	588	410
OTU865	EF172987.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	93.78	2,00E-172	597	402
OTU866	DQ779991.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gymnodinium_sensu_largo	Gymnodinium_aureolum	99.25	0.0	726	402
OTU867	AF063242.1	Eukaryota	Rhizaria	Acantharea	Acantharea	Symphyacanthida	Symphyacanthid	86.90	6,00E-124	436	397
OTU868	DQ314811.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonad_NOR46.14	98.76	0.0	719	404
OTU869	GQ365798.1	Eukaryota	Telonemia	Telonemida	Telonemida	Telonema	Telonema	94.01	1,00E-174	604	401
OTU87	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	96.53	0.0	665	403
OTU870	EF172987.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	88.40	3,00E-137	481	405
OTU871	EF172931.1	Eukaryota	Alveolata	MALVs	MALV_II_E_group	Guillou_14_15	Guillou_14_15	93.30	3,00E-171	593	403
OTU873	AJ246278.1	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	98.51	0.0	710	402
OTU874	AB081517.1	Eukaryota	stramenopiles	Dictyochophyceae[silicoflagellates]	Dictyochophyceae[silicoflagellates]	Pedinellales	Pedinellales_CCMP2098	95.65	0.0	662	414
OTU875	AF509625.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	89.53	5,00E-144	503	401
OTU876	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	93.27	1,00E-170	592	401
OTU877	U14385.1	Eukaryota	stramenopiles	Dictyochophyceae[silicoflagellates]	Dictyochophyceae[silicoflagellates]	Dictyochales	Dictyocha	100.00	0.0	756	409
OTU878	EF172942.1	Eukaryota	Alveolata	MALVs	MALV_II_F_group	Guillou_26	Guillou_26	88.34	7,00E-138	483	403
OTU879	HM483394.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	98.26	0.0	704	402
OTU88	DQ060525.1	Eukaryota	Picozoas	environmental_picozoa_clone	environmental_picozoa_clone	Uncultured_Arctic_marine_picozoa_clone	NW617.02	93.83	1,00E-174	604	405
OTU880	AB295041.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gyrodinium	Gyrodinium_clone_AN0630L10	89.53	4,00E-145	507	401
OTU881	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	93.78	2,00E-173	601	402
OTU882	AY485489.1	Eukaryota	stramenopiles	Diatoms	Bacillariophyceae[raphid	pennate_diatoms]	Naviculales	Pleurosigma	98.52	0.0	715	405
OTU883	AY103189.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Oligohymenophorea	Mesanophrys	Mesanophrys_carcini	94.10	3,00E-171	593	390
OTU884	EU247834.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	unclassified_Chrysophyte	Chrysophyte_Lake_Georges_clone_LG47_07	85.54	6,00E-119	420	408
OTU885	AB246693.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	Spumellaria	Larcopyle	93.83	3,00E-176	610	405
OTU886	EF172923.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.20	Guillou_II.20	91.54	2,00E-159	555	402
OTU887	AY268045.1	Eukaryota	Rhizaria	Sticholonche	Sticholonche	Sticholonchidae	Sticholonche	82.61	2,00E-98	351	414
OTU888	AB295041.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Cochlodinium	Cochlodinium_fulvescens	87.10	6,00E-129	453	403
OTU889	DQ060525.1	Eukaryota	Picozoas	environmental_picozoa_clone	environmental_picozoa_clone	Uncultured_Arctic_marine_picozoa_clone	NW617.02	99.26	0.0	728	403
OTU89	AJ564773.1	Eukaryota	Telonemia	Telonemida	Telonemida	Telonema	Telonema	98.25	0.0	695	399
OTU890	EU247836.1	Eukaryota	stramenopiles	Dictyochophyceae[silicoflagellates]	Dictyochophyceae[silicoflagellates]	Pedinellales	Pedinellales_CCMP2098	92.14	3,00E-167	580	420
OTU891	AB246693.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	Spumellaria	Larcopyle	84.50	4,00E-110	390	413
OTU892	AY881968.1	Eukaryota	stramenopiles	Diatoms	Bacillariophyceae[raphid	pennate_diatoms]	Bacillariales	Nitzschia	97.51	0.0	688	402
OTU893	AF063242.1	Eukaryota	Rhizaria	Acantharea	Acantharea	Symphyacanthida	Symphyacanthid	88.03	9,00E-132	462	401
OTU894	GU246584.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	unclassified_Polycystinea	Taxopodida_A	90.95	9,00E-157	545	409
OTU895	AY485468.1	Eukaryota	stramenopiles	Diatoms	Bacillariophyceae[raphid	pennate_diatoms]	Entomoneidaceae	Entomoneis	98.22	0.0	688	393
OTU896	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	93.02	2,00E-168	584	401
OTU897	DQ303924.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Protaspis	95.38	0.0	651	411
OTU898	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	93.77	2,00E-173	601	401
OTU899	DQ314810.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonad_NW617.37	92.87	4,00E-170	590	407
OTU9	EF172798.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	94.55	1,00E-179	621	404
OTU90	FJ947040.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Warwowiaceae_Nematodinium	Warnowia_BSL_2009a	99.00	0.0	721	402
OTU900	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_8	Guillou_8	92.04	7,00E-163	566	402
OTU901	Y16232.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Prorocentrales	Prorocentraceae_Prorocentrum	Prorocentrum_mexicanum	97.76	0.0	691	402
OTU902	AB284159.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Protoperidiniaceae_Protoperidinium	Protoperidinium_bipes	99.75	0.0	737	402
OTU903	JF730878.1	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	Chromulinales	Kephyrion_CCMP3057	95.05	0.0	636	404
OTU904	HQ912569.1	Eukaryota	stramenopiles	Diatoms	Mediophyceae[mixed_new_class]	Cymatosirales	Papiliocellulus	88.75	1,00E-140	492	409
OTU905	EF526932.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cercozoa_clone_SA24H12	96.35	0.0	675	411
OTU906	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	88.11	6,00E-134	470	412
OTU907	EF172931.1	Eukaryota	Alveolata	MALVs	MALV_II_E_group	Guillou_14_15	Guillou_14_15	94.03	3,00E-176	610	402
OTU908	FN562450.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Mamiella	93.77	2,00E-173	601	401
OTU909	AB081517.1	Eukaryota	stramenopiles	Dictyochophyceae[silicoflagellates]	Dictyochophyceae[silicoflagellates]	Pedinellales	Pedinellales_CCMP2098	97.58	0.0	706	414
OTU91	DQ025753.1	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Mamiellophyceae	Micromonas_CCMP2099_Arctic	98.73	0.0	702	395
OTU910	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.7_36	Guillou_II.7_36	89.58	3,00E-146	510	403
OTU912	AF018158.1	Eukaryota	Rhizaria	Acantharea	Acantharea	Chaunacanthida	Chaunacanthid	86.36	1,00E-120	425	396
OTU913	GU246584.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	unclassified_Polycystinea	Taxopodida_B	92.33	4,00E-165	573	404
OTU914	GQ354272.1	Eukaryota	stramenopiles	Labyrinthulida	Labyrinthulida	Thraustochytriidae	Oblongichytrium_PBS03	94.36	4,00E-180	623	408
OTU915	AJ786648.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Parastrombidinopsis	Parastrombidinopsis_shimi	89.47	7,00E-143	499	399
OTU916	EF172942.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_13_23	Guillou_13_23	85.64	2,00E-118	418	404
OTU917	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	92.02	2,00E-162	564	401
OTU918	AF022199.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Lepidodinium	Gymnodiniaceae_Gymnodinium_sensu_lato	Lepidodinium	99.25	0.0	725	402
OTU919	HQ901764.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Oligohymenophorea	Uronemella	Uronemella_filificum	88.71	1,00E-81	296	248
OTU92	DQ314811.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonad_NOR46.14	100.00	0.0	747	404
OTU920	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	85.57	1,00E-116	412	409
OTU921	AJ561116.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Pseudopirsonia	87.95	3,00E-136	477	415
OTU922	FJ541187.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	85.15	3,00E-116	411	404
OTU923	FJ947036.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gyrodinium	Gyrodinium_clone_AN0630L10	89.19	7,00E-143	499	407
OTU926	EF173006.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	94.06	3,00E-176	610	404
OTU927	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	82.13	1,00E-91	329	414
OTU928	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	97.26	0.0	680	401
OTU929	AF143943.1	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadales	Goniomonadaceae	Goniomonas	87.50	2,00E-129	455	400
OTU930	AB252658.1	Eukaryota	stramenopiles	PX_clade	PX_clade	Sphacelariales	Choristocarpus	89.18	3,00E-147	514	425
OTU931	DQ060526.1	Eukaryota	Picozoas	environmental_picozoa_clone	environmental_picozoa_clone	Uncultured_Arctic_marine_picozoa_clone	NOR46.24	92.80	9,00E-167	579	403
OTU932	AM490987.2	Eukaryota	Haptophyceae[prymnesiophytes]	Syracosphaerales_Zygodiscales	Syracosphaerales	Syracosphaeraceae	Syracosphaera	96.27	0.0	660	402
OTU933	AF472555.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	84.48	1,00E-110	392	406
OTU934	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	94.03	1,00E-175	608	402
OTU935	FN669511.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Prorocentrales	Prorocentraceae_Prorocentrum	Prorocentrum_panamensis_strain_PPAN06	79.90	2,00E-79	289	408
OTU936	JQ966994.1	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadales	Geminigeraceae	Geminigera	98.99	0.0	706	396
OTU937	EF173014.1	Eukaryota	Alveolata	MALVs	MALV_II_E_group	Guillou_22	Guillou_22	93.30	3,00E-171	593	403
OTU938	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_8	Guillou_8	90.07	2,00E-149	521	403
OTU939	AB288381.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Colpodea	Sorogena	Sorogena_stoianovitchae	84.84	4,00E-66	244	244
OTU94	AF382825.1	Eukaryota	Rhizaria	Polycystinea	Polycystinea	unclassified_Polycystinea	Taxopodida_B	100.00	0.0	749	405
OTU940	HM805020.1	Eukaryota	stramenopiles	Diatoms	Bacillariophyceae[raphid	pennate_diatoms]	Bacillariales	Bacillaria	97.76	0.0	691	402
OTU941	AB120002.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Gymnodiniales	Gymnodiniaceae_Gyrodinium	Gyrodinium_fusiforme	99.49	0.0	721	396
OTU942	EF172942.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_13_23	Guillou_13_23	96.52	0.0	665	402
OTU944	EF172953.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.27	Guillou_II.27	84.11	1,00E-106	379	409
OTU945	GU819882.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_GPP	Environ_group_Ar1353	Dino_clone_Ar1353d50	86.82	3,00E-127	448	402
OTU946	EU818590.1	Eukaryota	Alveolata	MALVs	MALV_II_E_group	Guillou_22	Guillou_22	90.00	3,00E-147	514	400
OTU947	DQ303924.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Ebriidae	Ebria	92.98	1,00E-170	592	413
OTU949	AY381157.1	Eukaryota	stramenopiles	MASTs	MAST_3	MAST_3	HE000427.20	99.26	0.0	730	404
OTU950	AF290539.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonas	99.01	0.0	726	406
OTU952	DQ303924.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Protaspis	95.13	0.0	645	411
OTU953	AY919816	Eukaryota	stramenopiles	Chrysophyceae[golden_algae]	Chrysophyceae[golden_algae]	unclassified_Chrysophyte	Chrysophyte_Lake_Georges_clone_LG47_07	86.55	1,00E-125	442	409
OTU954	DQ186528.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	94.80	0.0	627	404
OTU955	EF172955.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.6	Guillou_II.6	87.41	1,00E-130	459	405
OTU956	HQ869322.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Silicofilosea	Allas	90.00	3,00E-146	510	400
OTU957	EF172968.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.3_4	Guillou_II.3_4	96.02	0.0	654	402
OTU959	AJ786648.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	Parastrombidinopsis	Parastrombidinopsis_shimi	91.21	1,00E-154	538	398
OTU96	denovo44	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Blastodiniales	Blastodiniaceae_Blastodinium	Blastodinium_like	98.75	0.0	708	400
OTU960	AF022199.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Peridiniales	Protoperidiniaceae_Protoperidinium	Prorocentrum_triestinum_strain_MBIC11147	82.96	4,00E-101	361	405
OTU961	EU500144.1	Eukaryota	stramenopiles	Labyrinthulida	Labyrinthulida	Thraustochytriidae	Oblongichytrium_PBS03	88.26	2,00E-138	484	409
OTU962	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	96.26	0.0	658	401
OTU965	FJ844428.1	Eukaryota	Alveolata	MALVs	MALV_IV_[Syndinales]	Syndiniales[groupIV]	Syndiniales[groupIV]	100.00	0.0	743	402
OTU966	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	86.59	6,00E-124	436	410
OTU967	AB017127.3	Eukaryota	Viridiplantae_Chlorophyta	Chlorophyta[green_algae]	Chlorophyta[green_algae]	Prasinophyceae	Pterosperma	98.01	0.0	699	403
OTU968	AF290539.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	Cryomonadida	Cryothecomonas	97.78	0.0	697	406
OTU969	JX912166.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Prorocentrales	Prorocentraceae_Prorocentrum	Proorocentrum_like	80.94	3,00E-87	315	404
OTU97	FJ590769.1	Eukaryota	stramenopiles	Diatoms	Mediophyceae[mixed_new_class]	Thalassiosirales	Minidiscus	99.26	0.0	732	405
OTU970	X85388.1	Eukaryota	stramenopiles	Diatoms	Mediophyceae[mixed_new_class]	Cymatosirales	Papiliocellulus	91.87	7,00E-163	566	406
OTU971	EF172942.1	Eukaryota	Alveolata	MALVs	MALV_II_D_group	Guillou_13_23	Guillou_13_23	99.25	0.0	726	402
OTU972	denovo6	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	85.68	1,00E-116	412	412
OTU973	EF172953.1	Eukaryota	Alveolata	MALVs	MALV_II_B_group	Guillou_II.27	Guillou_II.27	95.52	0.0	641	402
OTU974	EU090013.1	Eukaryota	stramenopiles	Diatoms	Fragilariophyceae[araphid	pennate_diatoms]	Thalassionemales	Thalassionema	84.07	3,00E-107	381	408
OTU976	HM483394.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	90.07	2,00E-149	521	403
OTU978	EU780626.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.5	Guillou_II.5	89.83	3,00E-147	514	403
OTU979	EF173014.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	91.32	7,00E-158	549	403
OTU98	FN599060.1	Eukaryota	Haptophyceae[prymnesiophytes]	Prymnesiales	Prymnesiales	Prymnesiaceae	Chrysochromulina	99.50	0.0	732	402
OTU981	AJ786648.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Choreotrichida	TintinnidsCodonellopsis	89.83	2,00E-144	505	403
OTU982	FJ422988.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Novistrombidium	Novistrombidium	97.22	0.0	669	395
OTU983	EU500144.1	Eukaryota	stramenopiles	MASTs	MAST_10	MAST_10	hotxp2a1	99.51	0.0	739	406
OTU984	EF173014.1	Eukaryota	Alveolata	MALVs	MALV_II_C_group	Guillou_9_11	Guillou_9_11	94.79	0.0	627	403
OTU985	FJ541187.1	Eukaryota	Alveolata	Dinoflagellates	Dinophyceae_Uncultured_Arctic_clade	Uncultured_Arctic_clade	uncultured_Arctic_clade1	86.80	3,00E-126	444	409
OTU986	AF472553.1	Eukaryota	Alveolata	MALVs	MALV_II_[Amoebophrya]	Guillou_II.1	Guillou_II.1	95.26	0.0	636	401
OTU989	DQ314819.1	Eukaryota	Rhizaria	Cercozoa	Cercozoa	unclassified_Cercozoa	Cercozoa_clone_NW617.36	97.32	0.0	695	410
OTU99	FJ422988.1	Eukaryota	Alveolata	Ciliophora	Intramacronucleata_Spirotrichea	Oligotrichea	Oligotrichida	Strombidiidae	Novistrombidium	Novistrombidium	97.72	0.0	680	395
